Flag,Duration,protocol,src_ip,src_port,dst_ip,dst_port,Predicted_Value,Real_Value
[<Flag 2 (S)>],1014573,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014578,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
None,102861,ARP,192.168.100.169,0,192.168.100.1,0,BENIGN,BENIGN
None,58061723,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,1023917,UDP,192.168.100.152,60088,239.255.255.250,1900,BENIGN,BENIGN
None,1023917,UDP,192.168.100.152,60089,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],2045647,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2045667,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2066664,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2066670,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2048162,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2048164,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2065177,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2065198,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2049641,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2049646,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2049499,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2049504,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2048477,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2048484,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2053633,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2053641,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2056684,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2056696,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2088623,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2088635,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
None,506186,Routing,192.168.101.97,0,224.0.0.22,0,BENIGN,BENIGN
None,2048028,UDP,192.168.100.152,60088,239.255.255.250,1900,BENIGN,BENIGN
None,2048028,UDP,192.168.100.152,60089,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],3068698,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3068710,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070610,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070614,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3069984,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3069986,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3071099,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3071102,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3089711,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3089714,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070353,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070356,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070641,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3070643,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3086422,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3086424,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
None,60010652,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],3065937,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3065950,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3095084,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3095098,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
None,3072206,UDP,192.168.100.152,60089,239.255.255.250,1900,BENIGN,BENIGN
None,59903101,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
None,60005531,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
None,60109317,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],4113108,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4113121,TCP,192.168.101.13,50502,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4093620,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4093625,TCP,192.168.101.13,50554,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094782,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094786,TCP,192.168.101.13,50514,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4110357,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4110362,TCP,192.168.101.13,50510,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094821,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094823,TCP,192.168.101.13,50528,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094712,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094714,TCP,192.168.101.13,50542,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094486,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4094488,TCP,192.168.101.13,50548,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4093651,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4093659,TCP,192.168.101.13,50568,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4089976,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4089997,TCP,192.168.101.13,50582,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4118521,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4118534,TCP,192.168.101.13,50584,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 24 (PA)>],65379517,TCP,192.168.100.178,8009,192.168.100.174,64884,BENIGN,BENIGN
None,60006819,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,60111637,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,60211910,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],5118242,TCP,192.168.101.13,50514,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118252,TCP,192.168.101.13,50514,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5136949,TCP,192.168.101.13,50502,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5136951,TCP,192.168.101.13,50502,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118113,TCP,192.168.101.13,50554,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118121,TCP,192.168.101.13,50554,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5117193,TCP,192.168.101.13,50568,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5117195,TCP,192.168.101.13,50568,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118525,TCP,192.168.101.13,50548,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118526,TCP,192.168.101.13,50548,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118793,TCP,192.168.101.13,50542,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5118794,TCP,192.168.101.13,50542,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5134556,TCP,192.168.101.13,50510,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5134557,TCP,192.168.101.13,50510,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5119053,TCP,192.168.101.13,50528,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5119059,TCP,192.168.101.13,50528,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5114053,TCP,192.168.101.13,50582,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5114066,TCP,192.168.101.13,50582,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5143111,TCP,192.168.101.13,50584,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5143124,TCP,192.168.101.13,50584,192.168.100.174,21,Brute Force,Brute Force
None,62088915,IPv6,fe80::a73e:4eb4:2a7b:71fc,0,ff02::2,0,BENIGN,BENIGN
None,62088927,IPv6,fe80::a73e:4eb4:2a7b:71fc,0,ff02::2,0,BENIGN,BENIGN
None,3891531,IPv6,fe80::cf2:9d04:4f8f:ffae,0,ff02::16,0,BENIGN,BENIGN
[<Flag 2 (S)>],7133920,TCP,192.168.101.13,50554,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7133934,TCP,192.168.101.13,50554,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7133089,TCP,192.168.101.13,50568,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7133094,TCP,192.168.101.13,50568,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134845,TCP,192.168.101.13,50528,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134848,TCP,192.168.101.13,50528,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7150632,TCP,192.168.101.13,50510,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7150635,TCP,192.168.101.13,50510,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134916,TCP,192.168.101.13,50542,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134917,TCP,192.168.101.13,50542,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7154073,TCP,192.168.101.13,50502,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7154074,TCP,192.168.101.13,50502,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7135507,TCP,192.168.101.13,50514,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7135508,TCP,192.168.101.13,50514,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134723,TCP,192.168.101.13,50548,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7134724,TCP,192.168.101.13,50548,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7130062,TCP,192.168.101.13,50582,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7130076,TCP,192.168.101.13,50582,192.168.100.174,21,Brute Force,Brute Force
None,64106377,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],7159146,TCP,192.168.101.13,50584,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],7159152,TCP,192.168.101.13,50584,192.168.100.174,21,Brute Force,Brute Force
None,1539912,Routing,192.168.100.199,0,224.0.0.22,0,BENIGN,BENIGN
[<Flag 24 (PA)>],70392617,TCP,192.168.100.178,8009,192.168.100.174,64884,BENIGN,BENIGN
None,1024204,UDP,192.168.100.96,54016,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],11,TCP,192.168.101.13,52766,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],9,TCP,192.168.101.13,52780,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],9,TCP,192.168.101.13,52794,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],6,TCP,192.168.101.13,52804,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],5,TCP,192.168.101.13,52812,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],6,TCP,192.168.101.13,52822,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],5,TCP,192.168.101.13,52828,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],8,TCP,192.168.101.13,52844,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],13,TCP,192.168.101.13,52852,192.168.100.174,21,BENIGN,Brute Force
[<Flag 2 (S)>],5,TCP,192.168.101.13,52854,192.168.100.174,21,BENIGN,Brute Force
None,2047654,UDP,192.168.100.96,54016,239.255.255.250,1900,BENIGN,BENIGN
None,68097088,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],1011535,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1011549,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014950,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014963,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1013056,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1013061,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014535,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014539,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1029694,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1029698,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1031339,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1031346,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1013893,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1013898,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014438,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1014449,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1005461,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1005497,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1007270,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],1007289,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
None,3072159,UDP,192.168.100.96,54016,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],2037676,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2037694,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2038205,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2038210,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2039577,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2039580,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2055613,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2055616,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2054177,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2054181,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2039119,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2039122,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2037751,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2037754,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2036825,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2036831,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2029705,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2029718,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2031070,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],2031075,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
None,10035424,IPv6,fe80::cf2:9d04:4f8f:ffae,0,ff02::16,0,BENIGN,BENIGN
None,70042902,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],3063183,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3063194,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3079283,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3079285,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3060234,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3060235,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3061769,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3061770,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3062040,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3062041,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3061345,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3061346,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3062774,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3062775,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3077891,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3077892,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3054867,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3054880,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3053876,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],3053881,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
None,61132374,ARP,192.168.100.68,0,192.168.100.1,0,BENIGN,BENIGN
None,69938586,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
None,70040937,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
None,70143647,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
None,7270622,Routing,192.168.100.199,0,224.0.0.22,0,BENIGN,BENIGN
[<Flag 24 (PA)>],40076045,TCP,104.18.32.115,443,192.168.100.174,64048,BENIGN,BENIGN
[<Flag 24 (PA)>],40076413,TCP,104.18.32.115,443,192.168.100.174,64048,BENIGN,BENIGN
[<Flag 24 (PA)>],40076422,TCP,104.18.32.115,443,192.168.100.174,64048,BENIGN,BENIGN
[<Flag 16 (A)>],40093429,TCP,104.18.32.115,443,192.168.100.174,64048,BENIGN,BENIGN
[<Flag 2 (S)>],4101660,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4101674,TCP,192.168.101.13,52780,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4103341,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4103345,TCP,192.168.101.13,52766,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4087402,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4087404,TCP,192.168.101.13,52794,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4085922,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4085925,TCP,192.168.101.13,52822,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4084439,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4084442,TCP,192.168.101.13,52844,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4086247,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4086249,TCP,192.168.101.13,52812,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4087041,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4087045,TCP,192.168.101.13,52804,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4085693,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4085697,TCP,192.168.101.13,52828,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 24 (PA)>],75405755,TCP,192.168.100.178,8009,192.168.100.174,64884,BENIGN,BENIGN
[<Flag 2 (S)>],4078455,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4078468,TCP,192.168.101.13,52852,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4078195,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
[<Flag 2 (S)>],4078206,TCP,192.168.101.13,52854,192.168.100.174,21,DoS/DDoS,Brute Force
None,70042414,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,70144857,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,70251127,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,72090769,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],5108953,TCP,192.168.101.13,52828,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5108962,TCP,192.168.101.13,52828,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5110268,TCP,192.168.101.13,52812,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5110294,TCP,192.168.101.13,52812,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5111645,TCP,192.168.101.13,52794,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5111647,TCP,192.168.101.13,52794,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5127649,TCP,192.168.101.13,52766,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5127650,TCP,192.168.101.13,52766,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5108624,TCP,192.168.101.13,52844,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5108626,TCP,192.168.101.13,52844,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5110160,TCP,192.168.101.13,52822,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5110162,TCP,192.168.101.13,52822,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5111157,TCP,192.168.101.13,52804,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5111159,TCP,192.168.101.13,52804,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5126310,TCP,192.168.101.13,52780,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5126312,TCP,192.168.101.13,52780,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5101555,TCP,192.168.101.13,52854,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5101567,TCP,192.168.101.13,52854,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5102918,TCP,192.168.101.13,52852,192.168.100.174,21,Brute Force,Brute Force
[<Flag 2 (S)>],5102922,TCP,192.168.101.13,52852,192.168.100.174,21,Brute Force,Brute Force
None,8703773,Routing,192.168.100.199,0,224.0.0.22,0,BENIGN,BENIGN
None,75064592,UDP,192.168.100.172,54694,239.255.255.250,1900,BENIGN,BENIGN
None,1020177,UDP,192.168.100.172,57782,239.255.255.250,1900,BENIGN,BENIGN
